,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
2149,2343 E Bell Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 1, False, False, True, None, None, no)",XAt9Km4EIM6EE7LXwfB2Vg,"Restaurants, American (New), Burgers, Fast Food",Phoenix,"(6:0-1:0, 6:0-0:0, 6:0-1:0, 6:0-23:0, 6:0-0:0, 6:0-0:0, 6:0-0:0)",1,33.6400839,-112.0313822,Carl's Jr 7091,,85022,17,2.5,AZ
2150,10439 S 51st St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, True, True, 1, False, False, True, None, None, None)",rUwIlMN5wD2Kga5sx5skWQ,"Breakfast & Brunch, American (Traditional), Sushi Bars, Sandwiches, Food, Coffee & Tea, Restaurants",Phoenix,"(7:0-15:0, 7:0-15:0, None, None, 7:0-15:0, 7:0-15:0, 7:0-15:0)",1,33.3511496064,-111.973372789,Café 51,,85044,10,4.0,AZ
2151,"3414 W Union Hills Dr, Ste 5","(None, None, beer_and_wine, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, False, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, False, casual, None, False, True, 1, False, False, True, None, None, no)",_4n7K_UdRSEMw4vJdsU9jQ,"Pizza, Restaurants, Italian",Phoenix,"(10:30-22:0, 10:30-21:0, 10:30-22:0, 12:0-22:0, 10:30-21:0, 10:30-21:0, 10:30-21:0)",1,33.6556552,-112.1326821,Ray's Pizza,,85027,47,3.5,AZ
2152,1750 W Van Buren St,"(None, None, none, None, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, None, None, None, None, None, casual, None, None, True, 1, False, True, True, None, True, None)",1SlvPOQ39vZa9vyeOTiAUA,"Mexican, Restaurants",Phoenix,,0,33.4514843,-112.0976666,Aya & Peilas,,85007,4,3.0,AZ
2153,3131 E Thunderbird Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, False, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, True, True, 2, True, True, True, None, True, free)",wXXqG4igJeJwL9o5sjyMXQ,"Restaurants, Italian, Salad, Pizza, Chicken Wings",Phoenix,"(11:30-21:0, 11:30-21:0, 11:30-21:0, 11:30-21:0, 11:30-21:0, 11:30-21:0, 11:30-21:0)",1,33.6097361674,-112.013762257,Fatso's Pizza,,85032,136,3.5,AZ
2154,1505 E Van Buren,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}, None, None, True, None, None, None, False, casual, None, False, True, 2, False, True, True, None, True, free)",-45kMvS7h38CGaWugPY0rg,"Mexican, American (New), Sandwiches, Restaurants, Breakfast & Brunch",Phoenix,"(8:0-0:0, 8:0-21:0, 8:0-0:0, 8:0-21:0, 8:0-22:0, 8:0-22:0, 8:0-22:0)",1,33.451067,-112.0495208,Roland's Cafe Market Bar,,85006,43,4.0,AZ
2155,18725 N 32nd St,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, None, False, None, None, None, None, None, False, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, True, True, {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, average, None, True, None, None, True, True, 2, True, None, False, outdoor, True, free)",JjEriMCnw5BR_5s-RNy3Ig,"Nightlife, Restaurants, Bars, Sports Bars, American (Traditional)",Phoenix,"(11:0-2:0, 11:0-2:0, 9:0-2:0, 9:0-2:0, 11:0-2:0, 11:0-2:0, 11:0-2:0)",1,33.6562390766,-112.013014443,The GYM Sports Bar & Grill,,85050,25,3.0,AZ
2156,1348 W Roosevelt St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, quiet, None, False, casual, None, False, True, 1, False, False, True, None, True, free)",KtByU3UDMR19himevLdzqg,"Restaurants, Vegan, Food, Bakeries, Specialty Food, Desserts",Phoenix,"(10:0-18:0, None, 10:0-18:0, 10:0-14:0, 10:0-18:0, 10:0-18:0, 10:0-18:0)",1,33.4588655,-112.0910707,Treehouse Bakery,,85007,174,4.5,AZ
2157,15842 N Cave Creek Rd,"(None, None, beer_and_wine, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, None, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, True, 2, True, True, True, None, True, no)",qVQGfHphxolps16v6g5X-g,"Italian, Restaurants, Pizza, Bakeries, Food",Phoenix,,0,33.6308568,-112.0309244,Belfiore's Italian Ristorante,,85032,68,3.5,AZ
2158,15240 N. 32nd Street,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, None, None, False, None, None, None, None, True, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, None, True, None, None, None)",qB15WElGAlI_eGWjn0kT2w,"Mexican, Tex-Mex, Fast Food, Restaurants",Phoenix,"(7:0-0:0, 7:0-0:0, 7:0-0:0, 7:0-0:0, 7:0-0:0, 7:0-0:0, 7:0-0:0)",1,33.6259,-112.0136,Taco Bell,,85032,22,2.0,AZ
2159,4326 E Cactus Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, False, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, False, None, average, None, False, casual, None, False, True, 1, False, False, True, None, None, no)",XpX9CjHYlZkQRKKxOeNE_Q,"Fast Food, Sandwiches, Restaurants",Phoenix,,1,33.599418911,-111.9892553,Subway,,85032,18,4.0,AZ
2160,"1618 E Bell Rd, Ste 101","(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, False, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 2, False, True, True, None, True, free)",7dKIMvsTQI6zO-NYdRmrwA,"Fish & Chips, Fast Food, British, Restaurants",Phoenix,"(10:0-21:0, 10:0-21:0, 10:0-21:0, 10:0-21:0, 10:0-21:0, 10:0-21:0, 10:0-21:0)",1,33.6409328,-112.0472092,The Codfather,,85022,263,3.5,AZ
2161,"315 N Main St, Ste A","(None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, None, None, None, None, None, None, None, None, None, None, None, False, None, None, None, None)",RZL1z2Vy0qseMltxvAXnug,"Sandwiches, Restaurants, Fast Food",Phoenix,"(7:0-22:0, 7:0-22:0, 7:0-22:0, 9:0-22:0, 7:0-22:0, 7:0-22:0, 7:0-22:0)",1,42.2755153,-122.8172991,Subway,,97535,4,3.5,OR
2162,2243 N 12th St,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}, None, None, False, None, average, None, True, casual, None, False, True, 2, False, False, True, None, True, no)",TgjB-wlAVzol6HoDpE8KYg,"American (New), Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Bakeries, Seafood",Phoenix,"(6:0-13:0, None, 6:0-13:0, 6:0-13:0, 6:0-13:0, 6:0-13:0, 6:0-13:0)",1,33.4727683736,-112.056269848,Duza's Kitchen,,85006,419,4.5,AZ
2163,2333 E Thomas Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, False, None, True, None, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, None, None, True, casual, None, True, True, 2, True, None, True, None, None, None)",tylsscXmLq03-DzGI36bIA,"Restaurants, Pizza, Salad, Sandwiches",Phoenix,,1,33.4791900432,-112.031487823,Squaw Peak Cafe,,85016,7,3.5,AZ
2164,9204 N 7th St,"(None, None, None, None, None, None, None, None, None, True, None, None, None, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, None, None, None, None, None, None, None, False, False, 1, None, None, True, None, None, None)",aE8HsUH-NJC_c_yKbkDhJw,"Restaurants, Mexican",Phoenix,"(9:0-21:0, 9:0-21:0, 9:0-21:0, 9:0-20:30, 9:0-21:0, 9:0-21:0, 9:0-21:0)",1,33.5698100162,-112.065663853,Los Tucanes Barbacoa,,85020,4,4.0,AZ
2165,"4001 E Bell Rd, Ste 112","(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, False, casual, None, True, True, 1, False, False, True, None, None, no)",mzvOKS2QFKGIMFdLusbjQg,"Pizza, Restaurants, Sandwiches",Phoenix,"(11:0-20:0, 11:0-20:0, 11:0-20:0, 11:0-20:0, 11:0-20:0, 11:0-20:0, 11:0-20:0)",0,33.6398853231,-111.995659545,Isa's Pizza,,85032,80,4.0,AZ
2166,1916 E Camelback Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, None, True, None, None, None, False, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, True, casual, None, False, True, 2, False, True, True, None, True, free)",k1QpHAkzKTrFYfk6u--VgQ,"Salad, Pizza, Restaurants, Italian, Sandwiches",Phoenix,"(11:0-23:0, 11:0-22:0, 11:0-23:0, 11:0-21:0, 11:0-22:0, 11:0-22:0, 11:0-22:0)",1,33.5094461,-112.0403946,The Parlor,,85016,1153,4.5,AZ
2167,2237 East Indian School Rd,"(None, None, none, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, None, None, None, None, True, None, True, {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}, None, None, True, None, quiet, None, False, casual, None, False, True, 1, False, False, True, None, True, no)",qYNl7Qh-YetWdMQTzX-jZA,"Fast Food, Restaurants, Mexican",Phoenix,"(0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0, 0:0-0:0)",1,33.4946051,-112.0327562,Julioberto's,,85016,45,3.0,AZ
2168,2400 E Camelback Rd,"(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, None, None, None, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, True, None, None, None, None, None, None, True, {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, None, None, True, None, average, None, False, casual, None, False, True, 2, True, True, True, None, True, free)",MVg8_dWzoCtGjBvWCatjjQ,"Salad, Pizza, Restaurants, American (Traditional), American (New)",Phoenix,"(11:0-22:0, 11:0-22:0, 11:0-22:0, 23:0-21:0, 11:0-22:0, 11:0-22:0, 11:0-22:0)",1,33.510599,-112.029753,California Pizza Kitchen at Biltmore,,85016,144,3.0,AZ
2169,"4105 N 51st Ave, Ste 157","(None, None, full_bar, {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, None, None, {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}, True, None, True, {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, None, False, False, None, None, None, False, False, False, {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, None, True, True, {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}, loud, None, False, casual, None, False, True, 1, False, True, True, None, None, no)",1kDS1homhHy0gr5N95oGzw,"Sports Bars, Burgers, Bars, Chicken Wings, Nightlife, Restaurants",Phoenix,"(10:0-2:0, 10:0-2:0, 10:0-2:0, 10:0-2:0, 10:0-2:0, 10:0-2:0, 10:0-2:0)",1,33.4953494795,-112.166159225,The Purple Turtle,,85031,26,3.0,AZ
